audio_path,transcription
dataset_small/train/audio_files/train_1731.wav,các ông cứ lên.
dataset_small/train/audio_files/cskh_minimax10051.wav,Đó chính là lúc nhóm của tôi ra mặt chúng tôi giúp công ty hiểu được vị trí của mình trên thế giới.
dataset_small/train/audio_files/LSVSC_audio_26273.wav,Cái việc không phải sử dụng kháng sinh thì đầu tiên là chúng ta phải chú ý đến cái phát triển toàn diện cho trẻ.
dataset_small/train/audio_files/viettel_hn-namkhanh_84.wav,"dạ chào anh minh, em đến từ công ty tư vấn tài chính phát đạt, không biết hôm nay em có thể hỗ trợ anh về vấn đề tài chính nào không ạ?"
dataset_small/train/audio_files/vivoice_807711.wav,"Cô ấy tắt đèn đi, biết rằng con trai mình dễ ngủ hơn giữa ánh sáng lờ mờ."
dataset_small/train/audio_files/vivoice_523490.wav,Thực ra tôi biết các bạn sẽ làm được mà.
dataset_small/train/audio_files/audio_02889_man_1.wav,hai thanh niên sẵn sàng chưa?
dataset_small/train/audio_files/LSVSC_audio_18243.wav,vùng biển từ Bình Định đến Ninh Thuận có mưa rào rải rác và có nơi có dông
dataset_small/train/audio_files/train_56.wav,nhìn nó sẽ hợp tông xuyệt tông với cái tông màu chính của bức tranh hư.
dataset_small/train/audio_files/vivoice_482444.wav,Cổng thứ hai là nói từ đâu ra.
dataset_small/train/audio_files/vivoice_378702.wav,Giống như trong cuốn sách.
dataset_small/train/audio_files/audio_08936_man_1.wav,kho theo cách này chúng ta nên dùng cá nhỏ sẽ ngon hơn nha.
dataset_small/train/audio_files/audio_03235_man_1.wav,còn nếu như một cái khoản nợ mà nó có giá trị là hai tỷ thì nó dưới cái mức ba tỷ chúng ta cam kết góp.
dataset_small/train/audio_files/audio_14585_man_1.wav,đã vậy hai đứa nó còn có vẻ cãi nhau in ỏi lắm.
dataset_small/train/audio_files/vivoice_257163.wav,"Cảm ơn bạn đã lắng nghe. Nếu bạn cảm thấy video này có ích, hãy chia sẻ tới những người xung quanh, để gom một chút ấm áp lan tỏa khi xuân sang."
dataset_small/train/audio_files/vivoice_110441.wav,Và tôi muốn mọi người hãy chú ý tới cái câu là là cuộc sống quá ngắn ngũi.
dataset_small/train/audio_files/LSVSC_audio_39489.wav,"""Nếu nhà nước mà tạo điều kiện cho người lao động được làm thêm giờ, tăng thêm giờ có nghĩa là tăng thêm thu nhập để đảm bảo cho cuộc sống."""
dataset_small/train/audio_files/LSVSC_audio_00567.wav,các đại biểu quốc hội cho rằng qua những sai phạm trong vụ công ty cổ phần Việt Á.
dataset_small/train/audio_files/cskh_minimax3138.wav,Khám phá giải pháp đầu tư mang lại sự an tâm tối đa cho tương lai của bạn.
dataset_small/train/audio_files/LSVSC_audio_35152.wav,và có những bạn hỏi đến mà lớp bảy lớp tám cũng chưa từng biết miếng thịt gà
dataset_small/train/audio_files/audio_25415_man_1.wav,bây giờ nhí sẽ cho vào đây một muỗng cà phê muối.
dataset_small/train/audio_files/LSVSC_audio_07197.wav,Chủ tịch nước khẳng định Việt Nam tiếp tục học tập kinh nghiệm bài học từ Hà Lan đồng thời đề nghị hai nước đẩy mạnh trao đổi đoàn trực tiếp đặc biệt là cấp cao hai bên tiếp tục thúc đẩy hợp tác phát huy tiềm năng hai nước.
dataset_small/train/audio_files/vivoice_127273.wav,Tại sao lại phải kiếm tiền?
dataset_small/train/audio_files/LSVSC_audio_18368.wav,theo bộ trưởng tài chính mỹ động thái này nhằm ngăn chặn khả năng Trung Quốc cắt nguồn cung như đã tường làm với một số quốc gia khác
dataset_small/train/audio_files/LSVSC_audio_04562.wav,Vâng Đúng là anh nói thì trong ngày hôm nay ở khu vực Nam Bộ khả năng dự báo Chỉ số UV sẽ lên mức cực đại đấy ạ
dataset_small/train/audio_files/vivoice_761367.wav,"Thời gian trôi nhanh như gió cuốn đi, và năm nhâm dần đã bắt đầu rồi."
dataset_small/train/audio_files/LSVSC_audio_41608.wav,Thì những cái vấn đề liên quan đến như thế nào là một cuộc đấu giá bình thường như thế nào là một cuộc đấu giá không bình thường cần phải quy định của pháp luật
dataset_small/train/audio_files/vivoice_366484.wav,"Ngoài ra, các thể bài tương ứng được tìm thấy với mỗi cơ thể cũng được đề cập đến."
dataset_small/train/audio_files/vivoice_121373.wav,Thì hãy thay bằng câu.
dataset_small/train/audio_files/audio_16692_man_1.wav,tắm xong là sẽ thấy rất thoải mái và sạch sẽ.
dataset_small/train/audio_files/train_630.wav,ta muốn nhờ các vị hãy chặn đoàn tàu của bọn chúng lại.
dataset_small/train/audio_files/vivoice_36958.wav,"Muốn yêu thương người khác, hãy học cách lấp đầy bản thân mình trước đã."
dataset_small/train/audio_files/vivoice_532433.wav,Tôi chẳng đưa cô ta đi đâu hết.
dataset_small/train/audio_files/audio_30155_man_1.wav,thì nó cũng chỉ ở một mức độ nhất định thôi.
dataset_small/train/audio_files/LSVSC_audio_42223.wav,Trong khi Rai nơ bốt và Cờ rút tích bàn tính kế hoạch thủ tiêu tù nhân thì tên Man ruyn lại bày trò tiêu khiển mới như một cách thỏa mãn thú tính.
dataset_small/train/audio_files/LSVSC_audio_29462.wav,Nhưng lần này thành phố có cái nhìn đổi mới hơn quy hoạch phát triển khu vực sân bay Tân Sơn Nhất không chỉ là đầu mối giao thông quan trọng mà còn phát triển các loại hình thương mại dịch vụ vận tải.
dataset_small/train/audio_files/audio_02316_man_1.wav,"đúng lúc này, đã tới thời điểm cử hành đám tang của france nên richard cùng cả đội nhanh chóng có mặt tại new york."
dataset_small/train/audio_files/vivoice_359344.wav,"Tôi nhắm chặt mắt lại và ép cho bản thân không bị hoảng loạn, thở chậm lại và tập trung vào suy nghĩ của mình, cố gắng thu thập lại những mảnh trí nhớ về lý do tôi đang ở nơi này."
dataset_small/train/audio_files/vivoice_689732.wav,"Nó đang quỳ gối xuống đất, lấy hai tay để chống, và áp sát một bên tay xuống mặt đất, như thể đang tìm kiếm một thứ gì đó dưới gầm tủ."
dataset_small/train/audio_files/vivoice_271052.wav,Tài nghề chống ổn cảm nhận được tần số của sóng âm từ bên ngoài và ngay lập tức tạo ra sóng âm hoàn toàn ngược pha.
dataset_small/train/audio_files/cskh_minimax1974.wav,Hiện tại The Global City đang được triển khai rất tốt.
dataset_small/train/audio_files/LSVSC_audio_07250.wav,Để giám sát hiệu lực hiệu quả làm đến nơi đến chốn theo tận cùng từng vấn đề được giám sát.
dataset_small/train/audio_files/LSVSC_audio_25891.wav,nên người sử dụng luôn tiếp nhận mà không cần quan tâm đến vấn đề an toàn thông tin
dataset_small/train/audio_files/vivoice_453370.wav,Đó là cách đơn giản nhất.
dataset_small/train/audio_files/audio_29059_man_1.wav,bây giờ là các tin tức giao thông.
dataset_small/train/audio_files/audio_10589_man_1.wav,"nhiều người dân vẫn có thói quen thấp hương, đốt vàng mã."
dataset_small/train/audio_files/cskh_minimax8230.wav,"Trong đối nhân sự thế, nhìn thông mà nói chẳng tỏ, chính là đại trí tuệ."
dataset_small/train/audio_files/audio_12951_man_1.wav,"nước chanh vắt, cho vào trong hỗn hợp trà đường, rồi phấy đều tất cả lên."
dataset_small/train/audio_files/vivoice_65790.wav,Nó sẽ cho một cái lý do chính đáng nhất.
dataset_small/train/audio_files/LSVSC_audio_14773.wav,"""Nên tôi đề nghị là Chính phủ phải sửa ngay, chỉ đạo sửa ngay cái thông tư này."""
dataset_small/train/audio_files/LSVSC_audio_07123.wav,Cũng có nhiều cái tranh luận đặt ra thì theo tôi thì nó cũng có mấy cái nguyên nhân.
dataset_small/train/audio_files/audio_00814_man_1.wav,"ngoài ra em máy này có màn hình phủ gương, thì mọi người có thể thấy độ bóng của em nó ngay khi cả mở màn hình."
dataset_small/train/audio_files/audio_30134_man_1.wav,bởi những người dùng ethereum thường xuyên vẫn sẽ có thời điểm không còn eth nào vì gửi lên sàn hoặc là swap hết khi nào cần mới nắp lại thôi.
dataset_small/train/audio_files/vivoice_635281.wav,Các bạn đang khót tới một cái phần nào đó mà các bạn bị bí.
dataset_small/train/audio_files/vivoice_412629.wav,Nên cái sự thật.
dataset_small/train/audio_files/train_170.wav,trở thành từ mona.
dataset_small/train/audio_files/vivoice_526577.wav,Không hẳn là vậy.
dataset_small/train/audio_files/vivoice_480278.wav,"Nhắm mắt, và đồng thời dùng tay che mắt bạn lại."
dataset_small/train/audio_files/audio_29785_man_1.wav,nhưng rồi mọi chuyện lại không hề được như những gì mà người ta dự tính.
dataset_small/train/audio_files/vivoice_711189.wav,Thì có nghĩa là họ toàn tốt.
dataset_small/train/audio_files/vivoice_241550.wav,Nếu chúng ta để tâm và nghi nhớ những từ ngữ trong ngành hay những từ ngữ mà đối phương thường xuyên sử dụng.
dataset_small/train/audio_files/vivoice_509859.wav,Vì cả hai thể loại này đều khám phá bầu không khí của những khoảng không gian trống cực kỳ dễ dàng tìm thấy vào ban đêm.
dataset_small/train/audio_files/audio_29652_man_1.wav,"thời tiết khu vực phía đông gồm các quyển gò công đông, gò công tây, tân phố đông và thị xã gò công."
dataset_small/train/audio_files/vivoice_325591.wav,"Thực ra trên đời, lời nói dễ nghe đã khó, huống chi là im lặng lắng nghe."
dataset_small/train/audio_files/web5ngay_194.wav,ngành chăm sóc khách hàng là một trong những yếu tố quan trọng nhất quyết định sự thành công của bất kỳ doanh nghiệp nào trong nền kinh tế hiện đại.
dataset_small/train/audio_files/vivoice_662907.wav,"Ví dụ, một tuổi phải biết đi, nói chuyện, đi học phải đạt thành tích tốt, học giỏi các môn văn hóa."
dataset_small/train/audio_files/vivoice_205749.wav,"Thế rồi khi mà lật lại, những trang sách trong Mặt Trăng và Đồng Sáu Xu, nó đã cho mình câu trả lời."
dataset_small/train/audio_files/web5ngay_20250222_011946_346.wav,"nhưng bạn ơi, những cái ban đầu đó, hãy nhớ rằng."
dataset_small/train/audio_files/train_573.wav,biết đó là hàng lậu mà ngài vẫn để cho bọn nó tự do hoạt động như thế kia sao?
dataset_small/train/audio_files/LSVSC_audio_14008.wav,Bên cạnh những chiêu thức lừa đảo truyền thống như việc giả danh nhân viên Ngân hàng thì thời gian gần đây nổi lên một thủ đoạn đó là tạo lập các web sai phan phây giả danh ngân hàng để lừa đảo
dataset_small/train/audio_files/vivoice_77279.wav,Hoàn toàn mất phương hướng và không biết được cả độ đã bị hút vào sâu đến mức nào.
dataset_small/train/audio_files/vivoice_443616.wav,"Thực ra có khá là nhiều những giải pháp mang tính trị liệu, mang tính đường dài."
dataset_small/train/audio_files/audio_19409_man_1.wav,để cho nó nguội lại bớt á.
dataset_small/train/audio_files/vivoice_633361.wav,Họ không có cái cảm giác tự ti này nha.
dataset_small/train/audio_files/vivoice_388898.wav,"Và khi mà mình ứng dụng được cái điều này á, tôi cho rằng mình đi đâu mình cũng cảm thấy nó nhẹ nhàng, nó thoải mái lắm các bạn."
dataset_small/train/audio_files/vivoice_483640.wav,Tác giả Kiyosaki từ nhỏ đã lớn lên theo cái đồng hồ xã hội đó.
dataset_small/train/audio_files/A142segment58.wav,"Rồi ờ, Zalo của em tên là Quỳnh Ly, em kết bạn qua rồi á. Xong rồi, em gửi lại thông tin chương trình cho chị, chị xem, chị xem thử, ok rồi đó, em hướng dẫn chị xác thực rồi em cài cái giá này, mai mốt có đơn chị vô chị tạo đơn là được cái chương trình này luôn nha"
dataset_small/train/audio_files/vivoice_794083.wav,Người này đang thiếu cái gì.
dataset_small/train/audio_files/cskh_minimax3529.wav,"Hương vị thơm ngon tự nhiên, đảm bảo bữa ăn của bạn thêm phần tuyệt vời."
dataset_small/train/audio_files/audio_01877_man_1.wav,như vậy có một tỷ lệ khá lớn mọi người là không muốn chơi trò chơi này.
dataset_small/train/audio_files/A124segment22.wav,Dạ
dataset_small/train/audio_files/cskh_minimax2041.wav,"Giáo trình bên em được thiết kế dựa trên khung chuẩn quốc tế Cambridge, phù hợp cho bé nhà anh ạ."
dataset_small/train/audio_files/vivoice_822526.wav,Tôi bật radio để lắng nghe bản tin liên tục.
dataset_small/train/audio_files/LSVSC_audio_01257.wav,nói xong ngay lập tức nhận ra mình lỡ lời
dataset_small/train/audio_files/LSVSC_audio_43652.wav,Theo báo cáo của Bộ Lao động Thương binh và Xã hội
dataset_small/train/audio_files/audio_02280_man_1.wav,"khi cho tầm ăn, rắc đều thức ăn thành lớp mỏng trên nòng tầm."
dataset_small/train/audio_files/cskh_minimax5833.wav,"Chỉ còn vài chiếc ghế này trong kho, hãy nhanh tay để không bỏ lỡ cơ hội sở hữu món đồ độc đáo này."
dataset_small/train/audio_files/audio_26388_man_1.wav,ai do google phát triển có cảm xúc như người.
dataset_small/train/audio_files/LSVSC_audio_34441.wav,thế là họ cẩn thận Dựa vai vào nhau
dataset_small/train/audio_files/audio_19972_man_1.wav,thế nhưng dù điều gì xảy ra chăng nữa thì nó vẫn là một thế giới tốt đẹp.
dataset_small/train/audio_files/audio_00038_man_1.wav,"cho hết hành lá vào, khuấy đều lên."
dataset_small/train/audio_files/vivoice_329008.wav,"Thì khi mà chúng ta thấy ánh sáng từ từ từ, cơ thể của chúng ta sẽ không bị sốc."
dataset_small/train/audio_files/audio_06257_man_1.wav,còn lòng ái quốc nhật bản thì được xem là kết quả của chủ nghĩa định mệnh.
dataset_small/train/audio_files/vivoice_690010.wav,"Thứ hai, không cần phải học theo những công thức ăn uống khác hay là làm theo trào lưu chế độ ăn uống này kia."
dataset_small/train/audio_files/vivoice_631578.wav,Nó đều bất tiện hết.
dataset_small/train/audio_files/vivoice_629600.wav,"Tôi chỉ biết một điều, đó là tôi không biết gì cả."
dataset_small/train/audio_files/vivoice_337630.wav,"Một khi tâm người không tỉnh, lòng người không yên dẫu cơ hội có tốt đến đâu cũng chỉ mang đến cảm giác sợ hãi và cô đơn bất tận."
dataset_small/train/audio_files/vivoice_837856.wav,Chất vấn niềm tin cố hiểu trong bạn rằng niềm tin nào khiến bạn cho là người khác phải làm đúng ý mình.
dataset_small/train/audio_files/audio_06984_man_1.wav,và đó là lý do tại sao bạn nên tìm một nỗi đau để cam chịu trong cuộc đời này.
dataset_small/train/audio_files/audio_23624_man_1.wav,tôi biết là cái đoạn này nghe nó hơi triết lý.
dataset_small/train/audio_files/audio_05193_man_1.wav,em đã cắm đầu cắm cổ bơi tới đảo để nỗi muốn lia cả hai cánh tay.
dataset_small/train/audio_files/audio_09956_man_1.wav,"ví dụ như tuần này anh cắt barber này, hai tuần sau anh em đi qua người khác, hai tuần sau qua người khác nữa."
dataset_small/train/audio_files/cskh_minimax9280.wav,"Khách hàng của chúng tôi đang tranh giành những mẫu ghế sofa này, đừng bỏ lỡ cơ hội để sở hữu món đồ nội thất hot nhất mùa này."
dataset_small/train/audio_files/LSVSC_audio_32712.wav,Mời quý vị và các bạn nghe tiếp chương trình với phần tin thế giới
dataset_small/train/audio_files/cskh_minimax6896.wav,"Áp lực của công việc hiện tại, áp lực của xã hội, áp lực của cơm áo gạo tiền khiến ta dần quên đi những ước mơ khi còn bé."
dataset_small/train/audio_files/audio_28784_man_1.wav,nên rủ cậu qua ăn cùng.
dataset_small/train/audio_files/57bf8142-4f32-4c44-a896-f528defa3511.wav,"dạ thì em cũng cung cấp hết rủi ro cho anh rồi, anh cứ cân nhắc đi, nếu anh không thanh toán được đến lúc phát sinh rủi ro thì mình tự chịu trách nhiệm nha anh nha. cám ơn chào anh,"
dataset_small/train/audio_files/audio_10296_man_1.wav,"đó là lý do mà tôi sẽ lựa chọn ra những cái giải pháp nó thật sự dễ, nó thật sự đơn giản và nó không có tác dụng phụ."
dataset_small/train/audio_files/vivoice_89240.wav,Học cách chấp nhận và tha thứ cũng là cách để chúng ta cảm nhận được sự tự do và hạnh phúc trong cuộc sống.
dataset_small/train/audio_files/vivoice_784884.wav,"Nó đã được thăng chức, nó đã được thăng lương."
dataset_small/train/audio_files/audio_20303_man_1.wav,dalio đã theo học đại học ireland và theo học ngành kế toán.
dataset_small/train/audio_files/audio_28111_man_1.wav,nó sẽ nhân với cái kích thước chiều dọc của cái màn hình của mình.
dataset_small/train/audio_files/vivoice_624707.wav,"Cho rằng khi chỉ làm xong việc, bản thân mới có thể thoải mái, vui vẻ và tận hưởng."
dataset_small/train/audio_files/LSVSC_audio_29154.wav,bác sĩ trước hết là có thể cho biết là cái dị tật dính lưỡi là gì và có nhiều trẻ mắc dị tật này không Nó có phân biệt theo giới tính không
dataset_small/train/audio_files/vivoice_741312.wav,"Trái lại, những kẻ làm ác thường tạo nghiệp và nhận quả báo."
dataset_small/train/audio_files/vivoice_665540.wav,Tâm trạng dối bời cũng giống như chiếc xe đang lao nhanh xuống dốc.
dataset_small/train/audio_files/LSVSC_audio_15670.wav,gồm xe tăng hành tiến kỹ năng thành thục môi trường an toàn xạ thủ chiến thuật kinh tuyến đột phá đặc biệt tiếp sức Quân y biết dã chiến đội quân văn hóa
dataset_small/train/audio_files/vivoice_414832.wav,Tất cả mỹ nhân trong thiên hạn đều tầm thường với ta.
dataset_small/train/audio_files/LSVSC_audio_27274.wav,"""Chúng tôi nhìn thấy rằng là còn nhiều cái khó khăn và đòi hỏi những cái chính sách cần phải nhiều tinh người khác với hướng thực chất, tạo thuận lợi cho doanh nghiệp."""
dataset_small/train/audio_files/vivoice_240627.wav,Câu hỏi này đã thúc đẩy chúng ta suy nghĩ về cách chúng ta đã sống và những gì chúng ta muốn để lại sau khi ra đi.
dataset_small/train/audio_files/vivoice_21630.wav,Không một bản nhạc nào được phát thì cô cần là yên lặng yên lặng để suy nghĩ.
dataset_small/train/audio_files/vivoice_793259.wav,Ví dụ các bạn không nhất thiết phải chơi với tất cả mọi người.
dataset_small/train/audio_files/vivoice_601595.wav,Họ không thèm để ý tới mình luôn.
dataset_small/train/audio_files/audio_00178_man_1.wav,"vừa mở cửa, đào tỉnh đã nhìn thấy cha cô đang hú hí với một phụ nữ lạ trên giường."
dataset_small/train/audio_files/LSVSC_audio_12347.wav,đồng thời đề xuất về tổ chức điểm thi thời gian tổ chức họp phân công các công tác để việc chuẩn bị cho kỳ thi được chu đáo an toàn tạo điều kiện cho các thầy cô từ nhiều trường khác nhau khi đến các trường trong thi
dataset_small/train/audio_files/cskh_minimax3909.wav,"Hàng triệu người đã tin tưởng, bạn cũng nên thử ngay hôm nay."
dataset_small/train/audio_files/LSVSC_audio_39121.wav,Mỹ đã thảo luận với ba nước và sẵn sàng cung cấp bất kỳ hỗ trợ kỹ thuật nào nếu ba bên yêu cầu .
dataset_small/train/audio_files/train_859.wav,trước đó lão ta đã xăng quân dày đặc ở khu biên giới rồi.
dataset_small/train/audio_files/vivoice_99737.wav,Đó là bởi ta chưa hiểu được rằng cuộc sống chính là hiện tại.
dataset_small/train/audio_files/LSVSC_audio_26082.wav,Đấy thì trước đây không thể gặp gỡ giúp xúc tiến giới thiệu sản phẩm trực tiếp như như trước được nữa
dataset_small/train/audio_files/vivoice_160431.wav,"Tôi kể cho vợ tôi, người mà đã đi kể cho bạn của cô ấy."
dataset_small/train/audio_files/LSVSC_audio_41722.wav,"""Đồng chí bộ trưởng đã hứa là không quên rồi, bộ trưởng bộ nông nghiệp hứa không quên và bộ trưởng bộ công thương hứa cũng không quên, Chúng tôi xin nhắc lại như vậy"""
dataset_small/train/audio_files/audio_30849_man_1.wav,điều mình khá khen ở đây đó chính là con máy này là một con máy nằm trong phân khúc giá rẻ thôi.
dataset_small/train/audio_files/vivoice_363984.wav,"Tại đây dù được đón tiếp chú đáo, nhưng Tào Tháo vẫn xình lòng nghi kỵ."
dataset_small/train/audio_files/LSVSC_audio_30581.wav,phát biểu với báo giới ông Áp bát Mun ta đa ê phó chủ tịch ủy ban chính sách đối ngoại và an ninh quốc gia của Quốc hội I ran nêu rõ
dataset_small/train/audio_files/vivoice_320701.wav,"Ngoài ra, luyện tập thiền định cũng cần ít nhất là bảy ngày thì bạn mới có thể cảm nhận được hiệu quả mang lại từ nó."
dataset_small/train/audio_files/LSVSC_audio_08674.wav,"""Vì vậy, việc khởi công xây dựng cụm kho bãi và dây chuyền chiếu xạ tại Cảng Cần Thơ."""
dataset_small/train/audio_files/vivoice_238360.wav,Ủa gia đình và mọi người không ai hiểu không quan tâm tôi.
dataset_small/train/audio_files/web5ngay_269.wav,dạ. em xin phép.
dataset_small/train/audio_files/LSVSC_audio_36263.wav,Trường hợp được bổ nhiệm lại hoặc được bổ nhiệm vào ngạch thẩm phán khác thì nhiệm kỳ tiếp theo là mười năm.
dataset_small/train/audio_files/LSVSC_audio_08143.wav,Kiểm soát người nhập cảnh trái phép cũng như việc đeo khẩu trang nơi công cộng để ngăn chặn nguy cơ lây lan dịch bệnh
dataset_small/train/audio_files/LSVSC_audio_26386.wav,Những năm qua nguồn lao động dồi dào giá rẻ là lợi thế của nước ta trong việc thu hút đầu tư trực tiếp nước ngoài.
dataset_small/train/audio_files/vivoice_526943.wav,Cuối cùng hướng dẫn cho Yves tự mình đi tìm.
dataset_small/train/audio_files/audio_01097_man_1.wav,đây là gẹ nè các bạn.
dataset_small/train/audio_files/LSVSC_audio_06544.wav,"""Đấy là một cột mốc quan trọng, một bước nhảy vọt của cách mạng Việt Nam từ một nước thuộc địa, nước phong kiến lạc hậu trở thành một quốc gia độc lập"""
dataset_small/train/audio_files/audio_22228_man_1.wav,"bật mí một chút, zu-vân là chú cụ đặc biệt duy nhất, không bị ảnh hưởng bởi các thuật thức, mà thay vào đó sức mạnh của zu-vân được thể hiện tốt nhất nhờ vào thể chất và sức mạnh vật lý của người dùng."
dataset_small/train/audio_files/LSVSC_audio_26157.wav,Giáo sư tiến sĩ bác sĩ Nguyễn Tấn Bình giám đốc sở y tế thành phố Hồ Chí Minh nhận định.
dataset_small/train/audio_files/cskh_minimax4168.wav,"Chỉ còn vài chiếc ghế độc đáo, nhanh tay để sở hữu ngay."
dataset_small/train/audio_files/vivoice_444357.wav,Thậm chí là mười tám tuổi nhiều người cũng chẳng biết lập trình là cái gì.
dataset_small/train/audio_files/vivoice_619513.wav,"Từ nhận ra những hạn chế của bản thân mà liều lịnh dấn thân vào con đường khám phá khi còn trẻ, đến việc theo đuổi danh lợi, vật chất, rồi nhìn thấy tất cả cái được và mất trên đời ở thời trung niên."
dataset_small/train/audio_files/cskh_minimax11035.wav,"Thay vì ước cuộc sống ít thử thách, bạn hãy thông minh hơn."
dataset_small/train/audio_files/LSVSC_audio_30805.wav,trẻ em được đi học miễn phí
dataset_small/train/audio_files/cskh_minimax2681.wav,Khám phá cách tăng trưởng doanh số bán hàng một cách vượt trội và nhanh chóng.
dataset_small/train/audio_files/vivoice_852906.wav,Và những chỗ khác thì đều không phải là chính hiệu.
dataset_small/train/audio_files/vivoice_826667.wav,"Và ba, trong số những cái mình liệt kê ra trong đầu á, cái nào mà mình thấy quá hay, quá hữu ích và có thể ứng dụng trong cuộc sống của mình, thì ghi chú lại."
dataset_small/train/audio_files/audio_11541_man_1.wav,lắng nghe để được lắng nghe.
dataset_small/train/audio_files/audio_16866_man_1.wav,hay là gặp sự chẳng lành.
dataset_small/train/audio_files/audio_24595_man_1.wav,đào được rất nhiều quặng ở dưới này.
dataset_small/train/audio_files/vivoice_407990.wav,"Tạo hóa đã ban tặng cho chúng ta những hình dáng cơ thể khác nhau, không ai là hoàn hảo."
dataset_small/train/audio_files/cskh_minimax5902.wav,"Khám phá thế giới với giá chỉ bằng một nửa, đừng bỏ lỡ cơ hội vàng này. Đặt ngay hôm nay và nhận ngay chuyến dã ngoại miễn phí đến điểm đến mơ ước của bạn."
dataset_small/train/audio_files/audio_20996_man_1.wav,và rồi những cái kết quả tốt đó nó lại dẫn tới nhiều cơ hội hơn.
dataset_small/train/audio_files/LSVSC_audio_24879.wav,Những cái lời nói thế tái diễn rất nhiều lần nên mình nghĩ chỉ là những cái lúc tiêu cực người ta mới có những cái ý nghĩ như thế thôi.
dataset_small/train/audio_files/LSVSC_audio_38500.wav,Tuy nhiên bia hộp đá thì lại là một khái niệm khá xa lạ và cũng không hề dễ hình dung
dataset_small/train/audio_files/LSVSC_audio_42099.wav,ngoài sản lượng sản xuất suy giảm còn do điều phối giữa các kênh phân phối chưa tốt
dataset_small/train/audio_files/vivoice_31283.wav,Cậu bé khai nhận rằng mình đã chán ngán cảnh bị bạo hành bởi người bố tàn nhẫn.
dataset_small/train/audio_files/LSVSC_audio_21527.wav,Tổng thống Mỹ Giô bai đừn tới thăm Hàn Quốc dự kiến từ ngày hai mươi tới ngày hai mươi hai tháng năm sắp tới.
dataset_small/train/audio_files/audio_26938_man_1.wav,được đáp lại bởi sự hờ hững.
dataset_small/train/audio_files/vivoice_768319.wav,Tớ không bị điên.
dataset_small/train/audio_files/vivoice_833268.wav,Nhưng đây là một con đường tiến triển cùng năm tháng.
dataset_small/train/audio_files/LSVSC_audio_33628.wav,"""Bé ngủ cũng không ngon giấc, ăn uống cũng kém mỗi đợt viêm da cấp."""
dataset_small/train/audio_files/vivoice_621112.wav,Tính tổng những khoảng thời gian rơi ra sau bước đi các việc không giá trị.
dataset_small/train/audio_files/LSVSC_audio_40796.wav,Bé Gạo con chị Thảo đã bắt đầu biết đánh vần sau những buổi hướng dẫn kiên trì của mẹ
dataset_small/train/audio_files/audio_10117_man_1.wav,"một anh là hầu, bởi vì tôi thấy anh ta nâng vặt áo sau của anh trước, và chỉ nhìn hơn ngón tay giữa của tôi một chút."
dataset_small/train/audio_files/audio_08912_man_1.wav,người nghệ sĩ cần giữ thái độ độc lập và chuẩn mực sáng tác như thế nào.
dataset_small/train/audio_files/vivoice_149092.wav,Đó là mình biết con số.
dataset_small/train/audio_files/LSVSC_audio_44797.wav,"""Cứ giữ nó đấy làm con tin, khi nào giải quyết xong chuyện con Đào thì tính đến nó cũng chưa muộn"""
dataset_small/train/audio_files/train_1057.wav,nhưng mà.
dataset_small/train/audio_files/vivoice_149211.wav,"Với từ Tammanshut vẫn còn, không có bất kỳ mối liên hệ nào giữa người đàn ông Somerton và Alfred."
dataset_small/train/audio_files/audio_20492_man_1.wav,tận dụng lợi thế độc quyền của mình.
dataset_small/train/audio_files/audio_17752_man_1.wav,"câu trả lời là đúng, anh ta đã ra đi, nhưng theo một cách thức khác."
dataset_small/train/audio_files/LSVSC_audio_15043.wav,"""Phạt tiền từ năm triệu đồng đến mười triệu đồng đối với cá nhân, từ mười triệu đồng đến hai mươi triệu đồng đối với tổ chức khi có hành vi lợi dụng tình hình khan hiếm hàng hóa."""
dataset_small/train/audio_files/vivoice_96534.wav,Nó sẽ tiếp tục tái diện.
dataset_small/train/audio_files/cskh_minimax5580.wav,"Chỉ còn vài chiếc cuối cùng của thiết bị tiên tiến này, hãy nhanh tay để không bỏ lỡ cơ hội nâng cấp công nghệ của bạn."
dataset_small/train/audio_files/audio_22042_man_1.wav,mê mê thì anh em cũng chả còn lã lẫm gì nữa rồi.
dataset_small/train/audio_files/vivoice_582450.wav,Nếu không muốn nói là trong số những người chưa thành công thì có những người thất bại luôn.
dataset_small/train/audio_files/vivoice_497626.wav,"Ràng buộc thứ nhất là về công nghiệp. Vì tất cả chúng ta đều sống trên bề mặt trái đất, phụ thuộc vào thái nguyên hữu hạn mà quả địa cầu cung cấp, nên luôn phải kiếm nghề, kiếm việc để tồn tại."
dataset_small/train/audio_files/audio_25897_man_1.wav,tự đo lường mình theo tiêu chuẩn ấy.
dataset_small/train/audio_files/vivoice_92939.wav,Đưa cái tay lên là để đúng cái chỗ đó luôn.
dataset_small/train/audio_files/LSVSC_audio_00811.wav,Bên cạnh hiểu và giỏi về kỹ thuật thì biết cách vận hành quản trị tốt là những điều mà sinh viên nên quan tâm.
dataset_small/train/audio_files/LSVSC_audio_31008.wav,hơn nữa các nước trong khu vực cũng đang tăng cường các nỗ lực tiêm chủng điều này sẽ tạo điều kiện cho việc nối lại hoạt động kinh tế cao hơn chồng những quý tới
